MD,TVD,WOB,Torque,ROP,RPM,Diameter,Standpipe Pressure,Hookload,Gamma,MSE,complication
225.171,225.1627704,0.5608438322941305,1.4400006847432991,3.349999802400001,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094387,0
225.18,225.1731336,0.5608438322941304,1.4400006847432991,3.3499998024000006,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094387,0
225.189,225.1828872,0.5608438322941304,1.4400006847432991,3.3499998024000006,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094387,0
225.229,225.22159680000004,0.5608438322941303,1.4400006847432991,3.3499998024,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.238,225.23135040000003,0.5608438322941303,1.4400006847432991,3.3499998024,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.247,225.23988480000003,0.5608438322941302,1.440000684743299,3.3499998024,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.262,225.25482,0.5608438322941302,1.440000684743299,3.3499998023999997,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.265,225.25969680000003,0.5608438322941302,1.440000684743299,3.3499998023999997,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.278,225.2697552,0.56084383229413,1.440000684743299,3.3499998023999997,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.4113122209439,0
225.281,225.274632,0.56084383229413,1.440000684743299,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.287,225.2798136,0.56084383229413,1.440000684743299,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.296,225.28987200000003,0.56084383229413,1.440000684743299,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.302,225.2950536,0.56084383229413,1.440000684743299,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.314,225.3054168,0.56084383229413,1.4400006847432991,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.323,225.3151704,0.56084383229413,1.4400006847432991,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.326,225.3200472,0.56084383229413,1.4400006847432991,3.3499998023999993,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.33900000000003,225.3307152,0.56084383229413,1.4400006847432991,3.349999802399999,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.354,225.3453456,0.56084383229413,1.4400006847432991,3.349999802399999,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
225.363,225.3557088,0.56084383229413,1.4400006847432991,3.349999802399999,144.0,444.5,8883.9996346111,95.547406124026,16.916,150.41131222094393,0
